DID_id,src_nm,src_id,drug_raw_name,cas_cas_no,cas_pt,cas_source,cas_match,chebi_pt,chebi_id,chebi_cas_no,chebi_match,chebi_syn,chebi_syn_match,chebi_match_aid,chemid_pt,chemid_display_name,chemid_id,chemi_match,chemid_syn,chemid_syn_match,chemid_match_aid,ctd_pt,ctd_mesh_id,ctd_cas_no,ctd_match,ctd_syn,ctd_syn_match,ctd_match_aid,umls_pt,umls_cui,umls_match,umls_syn,umls_syn_match,umls_match_aid,umls_sem_typ1,umls_sem_typ2,umls_sem_typ3,umls_sem_typ4,ind_raw,ind_agg,_ind_search,ind_raw_value,ind_raw_target,ind_raw_match,ind_umls_entry_term_match,ind_umls_entry_term,ind_umls_pt,und_umls_cuii,ind_umls_term_typ,ind_umls_pheno_flg,ind_umls_sem_typ1,ind_umls_sem_typ2,ind_umls_sem_typ3,ind_umls_sem_typ4,ind_umls_in_term_match,ind_umls_in_term,ind_umls_in_pt,ind_umls_in_cui,ind_umls_in_term_typ,ind_umls_in_sem_typ1,ind_umls_in_sem_typ2,ind_umls_in_sem_typ3,ind_umls_in_sem_typ4
1_000409,MeSH_PA,C026845,4-methylumbelliferyl-galactopyranoside,6160-78-7,4-Methylumbelliferyl-galactopyranoside,ChemID+,exact,,,,,,,,4-Methylumbelliferyl-galactopyranoside,,6160-78-7,exact,,,,4-methylumbelliferyl-galactopyranoside,C026845,6160-78-7,exact,,,,4-Methylumbelliferyl-Galactopyranoside,C0048528,exact,,,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Fluorescent Dyes,Fluorescent Dyes,Y,exact (CUI-based),Fluorescent Dyes,Fluorescent Dyes,C0016320,P,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",,,,,,,,,,,,
1_000410,MeSH_PA,C026845,4-methylumbelliferyl-galactopyranoside,6160-78-7,4-Methylumbelliferyl-galactopyranoside,ChemID+,exact,,,,,,,,4-Methylumbelliferyl-galactopyranoside,,6160-78-7,exact,,,,4-methylumbelliferyl-galactopyranoside,C026845,6160-78-7,exact,,,,4-Methylumbelliferyl-Galactopyranoside,C0048528,exact,,,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Indicators and Reagents,Indicators and Reagents,Y,exact (CUI-based),Indicators And Reagents,Indicators And Reagents,C0021213,P,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",,,,,,,,,,,,
1_000411,MeSH_PA,C026845,4-methylumbelliferyl-galactopyranoside,6160-78-7,4-Methylumbelliferyl-galactopyranoside,ChemID+,exact,,,,,,,,4-Methylumbelliferyl-galactopyranoside,,6160-78-7,exact,,,,4-methylumbelliferyl-galactopyranoside,C026845,6160-78-7,exact,,,,4-Methylumbelliferyl-Galactopyranoside,C0048528,exact,,,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Luminescent Agents,Luminescent Agents,Y,exact (CUI-based),Luminescent Agents,Luminescent Agents,C1450139,P,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",,,,,,,,,,,,
1_000412,MeSH_PA,C048350,5-(4-acetamidophenyl)pyrazin-2(1H)-one,89541-55-9,5-(4-Acetamidophenyl)pyrazin-2(1H)-one,ChemID+,exact,,,,,,,,5-(4-Acetamidophenyl)pyrazin-2(1H)-one,,89541-55-9,exact,,,,5-(4-acetamidophenyl)pyrazin-2(1H)-one,C048350,89541-55-9,exact,,,,5-(4-Acetamidophenyl)Pyrazin-2(1H)-One,C0098037,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,tonic,,#VALUE!,Cardiotonic Agents,Cardiotonic Agents,Y,quasi syn therclass-to-disease,Heart Diseases,Heart Diseases,C0018799,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Cardiotonic Agents,Cardiotonic Agents,C0007209,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000413,MeSH_PA,C048350,5-(4-acetamidophenyl)pyrazin-2(1H)-one,89541-55-9,5-(4-Acetamidophenyl)pyrazin-2(1H)-one,ChemID+,exact,,,,,,,,5-(4-Acetamidophenyl)pyrazin-2(1H)-one,,89541-55-9,exact,,,,5-(4-acetamidophenyl)pyrazin-2(1H)-one,C048350,89541-55-9,exact,,,,5-(4-Acetamidophenyl)Pyrazin-2(1H)-One,C0098037,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Cardiovascular Agents,Cardiovascular Agents,Y,quasi syn therclass-to-disease,Cardiovascular Diseases,Cardiovascular Diseases,C0007222,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Cardiovascular Agents,Cardiovascular Agents,C0007220,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000414,MeSH_PA,C048350,5-(4-acetamidophenyl)pyrazin-2(1H)-one,89541-55-9,5-(4-Acetamidophenyl)pyrazin-2(1H)-one,ChemID+,exact,,,,,,,,5-(4-Acetamidophenyl)pyrazin-2(1H)-one,,89541-55-9,exact,,,,5-(4-acetamidophenyl)pyrazin-2(1H)-one,C048350,89541-55-9,exact,,,,5-(4-Acetamidophenyl)Pyrazin-2(1H)-One,C0098037,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,causes,,#VALUE!,Protective Agents,Protective Agents,Y,quasi syn therclass-to-function,Protective Drug Effect,Protective Drug Effect,C0678771,P,Y,B2.2.1_Biologic Function,,,,exact (CUI-based),Protective Agents,Protective Agents,C0033613,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000415,MeSH_PA,C011421,5-chloro-2-methyl-4-isothiazolin-3-one,26172-55-4,5-Chloro-2-methyl-4-isothiazolin-3-one,ChemID+,exact,chloromethylisothiazolinone,53621,26172-55-4,<syn per source>,5-Chloro-2-methyl-4-isothiazolin-3-one,exact,,5-Chloro-2-methyl-4-isothiazolin-3-one,,26172-55-4,exact,,,,5-chloro-2-methyl-4-isothiazolin-3-one,C011421,26172-55-4,exact,,,,5-Chloro-2-Methyl-4-Isothiazolin-3-One,C0049104,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,anti,,#VALUE!,Anti-Infective Agents,Anti-Infective Agents,Y,quasi syn therclass-to-disease,Infection,Infection,C0021311,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Anti-Infective Agents,Anti-Infective Agents,C0003204,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000416,MeSH_PA,C011421,5-chloro-2-methyl-4-isothiazolin-3-one,26172-55-4,5-Chloro-2-methyl-4-isothiazolin-3-one,ChemID+,exact,chloromethylisothiazolinone,53621,26172-55-4,<syn per source>,5-Chloro-2-methyl-4-isothiazolin-3-one,exact,,5-Chloro-2-methyl-4-isothiazolin-3-one,,26172-55-4,exact,,,,5-chloro-2-methyl-4-isothiazolin-3-one,C011421,26172-55-4,exact,,,,5-Chloro-2-Methyl-4-Isothiazolin-3-One,C0049104,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,dis,,#VALUE!,Disinfectants,Disinfectants,Y,quasi syn therclass-to-disease,Infection,Infection,C0021311,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Disinfectants,Disinfectants,C0012682,P,A1.4_Substance,,,
1_000417,MeSH_PA,C052335,6-methoxy-N-(3-sulfopropyl)quinolinium,83907-40-8,6-Methoxy-N-(3-sulfopropyl)quinolinium,ChemID+,exact,,,,,,,,6-Methoxy-N-(3-sulfopropyl)quinolinium,,83907-40-8,exact,,,,6-methoxy-N-(3-sulfopropyl)quinolinium,C052335,83907-40-8,exact,,,,6-Methoxy-N-(3-Sulfopropyl)Quinolinium,C0049643,exact,,,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Coloring Agents,Coloring Agents,Y,exact (CUI-based),Coloring Agents,Coloring Agents,C1566391,P,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",,,,,,,,,,,,
1_000418,MeSH_PA,C052335,6-methoxy-N-(3-sulfopropyl)quinolinium,83907-40-8,6-Methoxy-N-(3-sulfopropyl)quinolinium,ChemID+,exact,,,,,,,,6-Methoxy-N-(3-sulfopropyl)quinolinium,,83907-40-8,exact,,,,6-methoxy-N-(3-sulfopropyl)quinolinium,C052335,83907-40-8,exact,,,,6-Methoxy-N-(3-Sulfopropyl)Quinolinium,C0049643,exact,,,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Fluorescent Dyes,Fluorescent Dyes,Y,exact (CUI-based),Fluorescent Dyes,Fluorescent Dyes,C0016320,P,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",,,,,,,,,,,,
1_000419,MeSH_PA,C052335,6-methoxy-N-(3-sulfopropyl)quinolinium,83907-40-8,6-Methoxy-N-(3-sulfopropyl)quinolinium,ChemID+,exact,,,,,,,,6-Methoxy-N-(3-sulfopropyl)quinolinium,,83907-40-8,exact,,,,6-methoxy-N-(3-sulfopropyl)quinolinium,C052335,83907-40-8,exact,,,,6-Methoxy-N-(3-Sulfopropyl)Quinolinium,C0049643,exact,,,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Indicators and Reagents,Indicators and Reagents,Y,exact (CUI-based),Indicators And Reagents,Indicators And Reagents,C0021213,P,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",,,,,,,,,,,,
1_000420,MeSH_PA,C052335,6-methoxy-N-(3-sulfopropyl)quinolinium,83907-40-8,6-Methoxy-N-(3-sulfopropyl)quinolinium,ChemID+,exact,,,,,,,,6-Methoxy-N-(3-sulfopropyl)quinolinium,,83907-40-8,exact,,,,6-methoxy-N-(3-sulfopropyl)quinolinium,C052335,83907-40-8,exact,,,,6-Methoxy-N-(3-Sulfopropyl)Quinolinium,C0049643,exact,,,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Luminescent Agents,Luminescent Agents,Y,exact (CUI-based),Luminescent Agents,Luminescent Agents,C1450139,P,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid",,,,,,,,,,,,
1_000421,ChEBI,,6-O-methyl-2-deprenylrheediaxanthone B,,,,,6-O-methyl-2-deprenylrheediaxanthone B,66366,,exact,,,,,,,,,,,6-O-methyl-2-deprenylrheediaxanthone B,C486261,,exact,,,,6-O-Methyl-2-Deprenylrheediaxanthone B,C1451927,exact,,,,A1.4.1.2.1_Organic Chemical,,,,anti,,#VALUE!,antioxidant,antioxidant,Y,quasi syn therclass-to-disease,Free Radical Oxidation Of Tissue,Free Radical Oxidation Of Tissue,C0599059,P,Y,B2.2.1.2.2_Cell or Molecular Dysfunction,,,,exact 1,antioxidant,Antioxidants,C0003402,S,A1.4.1.1.1_Pharmacologic Substance,,,
1_000422,MeSH_PA,C048886,"7,8-(methylenedioxy)-14-hydroxyberbane",104786-63-2,"7,8-(methylenedioxy)-14-hydroxyberbane",ChemID+,exact,,,,,,,,"7,8-(methylenedioxy)-14-hydroxyberbane",,104786-63-2,exact,,,,"7,8-(methylenedioxy)-14-hydroxyberbane",C048886,104786-63-2,exact,,,,"7,8-(Methylenedioxy)-14-Hydroxyberbane",C0099550,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Adrenergic Agents,Adrenergic Agents,Y,quasi syn therclass-to-function,Adrenergic Synaptic Transmission,Adrenergic Synaptic Transmission,C0234098,P,Y,B2.2.1.1.2_Organ or Tissue Function,,,,exact (CUI-based),Adrenergic Agents,Adrenergic Agents,C0001637,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000423,MeSH_PA,C048886,"7,8-(methylenedioxy)-14-hydroxyberbane",104786-63-2,"7,8-(methylenedioxy)-14-hydroxyberbane",ChemID+,exact,,,,,,,,"7,8-(methylenedioxy)-14-hydroxyberbane",,104786-63-2,exact,,,,"7,8-(methylenedioxy)-14-hydroxyberbane",C048886,104786-63-2,exact,,,,"7,8-(Methylenedioxy)-14-Hydroxyberbane",C0099550,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,antagonist,antagonist,#VALUE!,Adrenergic alpha-Antagonists,Adrenergic alpha-Antagonists,Y,quasi syn therclass-to-function,Alpha-Adrenergic Receptor Function,Alpha-Adrenergic Receptor Function,C0544651,P,Y,B2.2.1.1.2_Organ or Tissue Function,,,,exact (CUI-based),Adrenergic Alpha-Antagonists,Adrenergic Alpha-Antagonists,C0001641,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000424,MeSH_PA,C048886,"7,8-(methylenedioxy)-14-hydroxyberbane",104786-63-2,"7,8-(methylenedioxy)-14-hydroxyberbane",ChemID+,exact,,,,,,,,"7,8-(methylenedioxy)-14-hydroxyberbane",,104786-63-2,exact,,,,"7,8-(methylenedioxy)-14-hydroxyberbane",C048886,104786-63-2,exact,,,,"7,8-(Methylenedioxy)-14-Hydroxyberbane",C0099550,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,antagonist,antagonist,#VALUE!,Adrenergic Antagonists,Adrenergic Antagonists,Y,quasi syn therclass-to-function,Adrenergic Synaptic Transmission,Adrenergic Synaptic Transmission,C0234098,P,Y,B2.2.1.1.2_Organ or Tissue Function,,,,exact (CUI-based),Adrenergic Antagonists,Adrenergic Antagonists,C0242889,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000425,MeSH_PA,C048886,"7,8-(methylenedioxy)-14-hydroxyberbane",104786-63-2,"7,8-(methylenedioxy)-14-hydroxyberbane",ChemID+,exact,,,,,,,,"7,8-(methylenedioxy)-14-hydroxyberbane",,104786-63-2,exact,,,,"7,8-(methylenedioxy)-14-hydroxyberbane",C048886,104786-63-2,exact,,,,"7,8-(Methylenedioxy)-14-Hydroxyberbane",C0099550,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Neurotransmitter Agents,Neurotransmitter Agents,Y,quasi syn therclass-to-function,neurotransmission,Synaptic Transmission,C0027793,S,Y,B2.2.1.1.3_Cell Function,,,,exact (CUI-based),Neurotransmitter Agents,Neurotransmitter Agents,C0243051,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000426,MeSH_PA,D017371,8-Hydroxy-2-(di-n-propylamino)tetralin,78950-78-4,8-Hydroxy-2-(di-n-propylamino)tetralin,ChemID+,exact,8-OH-DPAT,73364,78950-78-4,<syn per source>,8-Hydroxy-2-(di-n-propylamino)tetralin,exact,,8-Hydroxy-2-(di-n-propylamino)tetralin,,78950-78-4,exact,,,,8-Hydroxy-2-(di-n-propylamino)tetralin,D017371,78950-78-4,exact,,,,8-Hydroxy-2-(Di-N-Propylamino)Tetralin,C0050079,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Neurotransmitter Agents,Neurotransmitter Agents,Y,quasi syn therclass-to-function,neurotransmission,Synaptic Transmission,C0027793,S,Y,B2.2.1.1.3_Cell Function,,,,exact (CUI-based),Neurotransmitter Agents,Neurotransmitter Agents,C0243051,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000427,MeSH_PA,D017371,8-Hydroxy-2-(di-n-propylamino)tetralin,78950-78-4,8-Hydroxy-2-(di-n-propylamino)tetralin,ChemID+,exact,8-OH-DPAT,73364,78950-78-4,<syn per source>,8-Hydroxy-2-(di-n-propylamino)tetralin,exact,,8-Hydroxy-2-(di-n-propylamino)tetralin,,78950-78-4,exact,,,,8-Hydroxy-2-(di-n-propylamino)tetralin,D017371,78950-78-4,exact,,,,8-Hydroxy-2-(Di-N-Propylamino)Tetralin,C0050079,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Serotonin Agents,Serotonin Agents,Y,quasi syn therclass-to-function,5-Ht Receptor Activity,5-Ht Receptor Activity,C1152740,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),Serotonin Agents,Serotonin Agents,C0242701,P,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.1.3.1_Neuroreactive Substance or Biogenic Amine,,
1_000428,MeSH_PA,D017371,8-Hydroxy-2-(di-n-propylamino)tetralin,78950-78-4,8-Hydroxy-2-(di-n-propylamino)tetralin,ChemID+,exact,8-OH-DPAT,73364,78950-78-4,<syn per source>,8-Hydroxy-2-(di-n-propylamino)tetralin,exact,,8-Hydroxy-2-(di-n-propylamino)tetralin,,78950-78-4,exact,,,,8-Hydroxy-2-(di-n-propylamino)tetralin,D017371,78950-78-4,exact,,,,8-Hydroxy-2-(Di-N-Propylamino)Tetralin,C0050079,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,agonist,agonist,20,Serotonin Receptor Agonists,Serotonin Receptor Agonists,Y,quasi syn therclass-to-function,5-Ht Receptor Activity,5-Ht Receptor Activity,C1152740,P,Y,B2.2.1.1.4_Molecular Function,,,,exact (CUI-based),serotonin receptor agonists,Serotonin Agonists,C0162757,S,A1.4.1.1.1_Pharmacologic Substance,,,
1_000429,MeSH_PA,C066061,acetylphenylalanyl-prolyl-boroarginine,130982-43-3,Acetylphenylalanyl-prolyl-boroarginine,ChemID+,exact,,,,,,,,Acetylphenylalanyl-prolyl-boroarginine,,130982-43-3,exact,,,,acetylphenylalanyl-prolyl-boroarginine,C066061,130982-43-3,exact,,,,Acetylphenylalanyl-Prolyl-Boroarginine,C0101197,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Cardiovascular Agents,Cardiovascular Agents,Y,quasi syn therclass-to-disease,Cardiovascular Diseases,Cardiovascular Diseases,C0007222,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Cardiovascular Agents,Cardiovascular Agents,C0007220,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000430,MeSH_PA,C066061,acetylphenylalanyl-prolyl-boroarginine,130982-43-3,Acetylphenylalanyl-prolyl-boroarginine,ChemID+,exact,,,,,,,,Acetylphenylalanyl-prolyl-boroarginine,,130982-43-3,exact,,,,acetylphenylalanyl-prolyl-boroarginine,C066061,130982-43-3,exact,,,,Acetylphenylalanyl-Prolyl-Boroarginine,C0101197,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,modulating,,#VALUE!,Fibrin Modulating Agents,Fibrin Modulating Agents,Y,quasi syn therclass-to-disease,Fibrin Deposition,Fibrin Deposition,C0333565,P,Y,B2.2.1.2_Pathologic Function,,,,exact (CUI-based),Fibrin Modulating Agents,Fibrin Modulating Agents,C1563784,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000431,MeSH_PA,C066061,acetylphenylalanyl-prolyl-boroarginine,130982-43-3,Acetylphenylalanyl-prolyl-boroarginine,ChemID+,exact,,,,,,,,Acetylphenylalanyl-prolyl-boroarginine,,130982-43-3,exact,,,,acetylphenylalanyl-prolyl-boroarginine,C066061,130982-43-3,exact,,,,Acetylphenylalanyl-Prolyl-Boroarginine,C0101197,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,causes,,#VALUE!,Fibrinolytic Agents,Fibrinolytic Agents,Y,quasi syn therclass-to-function,Fibrinolysis,Fibrinolysis,C0016017,P,Y,B2.2.1.1_Physiologic Function,,,,exact (CUI-based),Fibrinolytic Agents,Fibrinolytic Agents,C0016018,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000432,MeSH_PA,C066061,acetylphenylalanyl-prolyl-boroarginine,130982-43-3,Acetylphenylalanyl-prolyl-boroarginine,ChemID+,exact,,,,,,,,Acetylphenylalanyl-prolyl-boroarginine,,130982-43-3,exact,,,,acetylphenylalanyl-prolyl-boroarginine,C066061,130982-43-3,exact,,,,Acetylphenylalanyl-Prolyl-Boroarginine,C0101197,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,,,#VALUE!,Hematologic Agents,Hematologic Agents,Y,quasi syn therclass-to-disease,Hematological Disease,Hematological Disease,C0018939,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Hematologic Agents,Hematologic Agents,C0018938,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000433,MeSH_PA,C066061,acetylphenylalanyl-prolyl-boroarginine,130982-43-3,Acetylphenylalanyl-prolyl-boroarginine,ChemID+,exact,,,,,,,,Acetylphenylalanyl-prolyl-boroarginine,,130982-43-3,exact,,,,acetylphenylalanyl-prolyl-boroarginine,C066061,130982-43-3,exact,,,,Acetylphenylalanyl-Prolyl-Boroarginine,C0101197,exact,,,,A1.4.1.1.1_Pharmacologic Substance,A1.4.1.2.1_Organic Chemical,,,inhibitor,inhibits,Inhibitors,Platelet Aggregation Inhibitors,Platelet Aggregation Inhibitors,Y,quasi syn therclass-to-function,Platelet Aggregation,Platelet Aggregation,C0032176,P,Y,B2.2.1.1.3_Cell Function,,,,exact (CUI-based),Platelet Aggregation Inhibitors,Platelet Aggregation Inhibitors,C0032177,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000434,MeSH_PA,D005405,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",64854-64-4,FK 33-824,ChemID+,BT of salt/deriv/analog/df + <syn per source>,,,,,,,,FK 33-824,,64854-64-4,BT of salt/deriv/analog/df + <syn per source>,"(D-Ala2,MePhe4,Met5(O))enkephalinol",BT of salt/deriv/analog/df,,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",D005405,64854-64-4,exact,,,,"D-Ala(2),Mephe(4),Met(0)-Ol-Enkephalin",C0949300,exact,,,,A1.4.1.1.1_Pharmacologic Substance,"A1.4.1.2.1.7_Amino Acid, Peptide, or Protein",,,,,#VALUE!,Analgesics,Analgesics,Y,quasi syn therclass-to-disease,Pain,Pain,C0030193,P,Y,A2.2.2_Sign or Symptom,,,,exact (CUI-based),Analgesics,Analgesics,C0002771,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000435,MeSH_PA,D005405,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",64854-64-4,FK 33-824,ChemID+,BT of salt/deriv/analog/df + <syn per source>,,,,,,,,FK 33-824,,64854-64-4,BT of salt/deriv/analog/df + <syn per source>,"(D-Ala2,MePhe4,Met5(O))enkephalinol",BT of salt/deriv/analog/df,,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",D005405,64854-64-4,exact,,,,"D-Ala(2),Mephe(4),Met(0)-Ol-Enkephalin",C0949300,exact,,,,A1.4.1.1.1_Pharmacologic Substance,"A1.4.1.2.1.7_Amino Acid, Peptide, or Protein",,,,,#VALUE!,Central Nervous System Agents,Central Nervous System Agents,Y,quasi syn therclass-to-disease,Cns Disorder,Cns Disorder,C0007682,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Central Nervous System Agents,Central Nervous System Agents,C0007680,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000436,MeSH_PA,D005405,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",64854-64-4,FK 33-824,ChemID+,BT of salt/deriv/analog/df + <syn per source>,,,,,,,,FK 33-824,,64854-64-4,BT of salt/deriv/analog/df + <syn per source>,"(D-Ala2,MePhe4,Met5(O))enkephalinol",BT of salt/deriv/analog/df,,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",D005405,64854-64-4,exact,,,,"D-Ala(2),Mephe(4),Met(0)-Ol-Enkephalin",C0949300,exact,,,,A1.4.1.1.1_Pharmacologic Substance,"A1.4.1.2.1.7_Amino Acid, Peptide, or Protein",,,,,#VALUE!,Peripheral Nervous System Agents,Peripheral Nervous System Agents,Y,quasi syn therclass-to-function,Pns Function,Pns Function,C0683211,P,Y,B2.2.1.1.2_Organ or Tissue Function,,,,exact (CUI-based),Peripheral Nervous System Agents,Peripheral Nervous System Agents,C0243049,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000437,MeSH_PA,D005405,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",64854-64-4,FK 33-824,ChemID+,BT of salt/deriv/analog/df + <syn per source>,,,,,,,,FK 33-824,,64854-64-4,BT of salt/deriv/analog/df + <syn per source>,"(D-Ala2,MePhe4,Met5(O))enkephalinol",BT of salt/deriv/analog/df,,"D-Ala(2),MePhe(4),Met(0)-ol-enkephalin",D005405,64854-64-4,exact,,,,"D-Ala(2),Mephe(4),Met(0)-Ol-Enkephalin",C0949300,exact,,,,A1.4.1.1.1_Pharmacologic Substance,"A1.4.1.2.1.7_Amino Acid, Peptide, or Protein",,,,,#VALUE!,Sensory System Agents,Sensory System Agents,Y,quasi syn therclass-to-disease,Sensory Disorders,Sensory Disorders,C0152027,P,Y,B2.2.1.2.1_Disease or Syndrome,,,,exact (CUI-based),Sensory System Agents,Sensory System Agents,C0243058,P,A1.4.1.1.1_Pharmacologic Substance,,,
1_000438,MeSH_PA,C031838,N-(deoxyguanosin-8-yl)-2-aminofluorene,73051-69-1,N-(Deoxyguanosin-8-yl)-2-aminofluorene,ChemID+,exact,N-(deoxyguanosin-8-yl)-2-aminofluorene,75814,73051-69-1,exact,,,,N-(Deoxyguanosin-8-yl)-2-aminofluorene,,73051-69-1,exact,,,,N-(deoxyguanosin-8-yl)-2-aminofluorene,C031838,73051-69-1,exact,,,,N-(Deoxyguanosin-8-Yl)-2-Aminofluorene,C0067578,exact,,,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid","A1.4.1.2.1.5_Nucleic Acid, Nucleoside, or Nucleotide",,,causes,,#VALUE!,Carcinogens,Carcinogens,Y,quasi syn therclass-to-disease,Carcinogenesis,Carcinogenesis,C0596263,P,Y,B2.2.1.2.1.2_Neoplastic Process,,,,exact (CUI-based),Carcinogens,Carcinogens,C0007090,P,A1.4.1.1.5_Hazardous or Poisonous Substance,,,
1_000439,MeSH_PA,C031838,N-(deoxyguanosin-8-yl)-2-aminofluorene,73051-69-1,N-(Deoxyguanosin-8-yl)-2-aminofluorene,ChemID+,exact,N-(deoxyguanosin-8-yl)-2-aminofluorene,75814,73051-69-1,exact,,,,N-(Deoxyguanosin-8-yl)-2-aminofluorene,,73051-69-1,exact,,,,N-(deoxyguanosin-8-yl)-2-aminofluorene,C031838,73051-69-1,exact,,,,N-(Deoxyguanosin-8-Yl)-2-Aminofluorene,C0067578,exact,,,,"A1.4.1.1.4_Indicator, Reagent, or Diagnostic Aid","A1.4.1.2.1.5_Nucleic Acid, Nucleoside, or Nucleotide",,,causes,,#VALUE!,Noxae,Noxae,Y,quasi syn therclass-to-disease,"Poisoning By And Exposure To Noxious Substances, Undetermined Intent","Poisoning By And Exposure To Noxious Substances, Undetermined Intent",C0480774,P,Y,B2.3_Injury or Poisoning,,,,exact (CUI-based),Noxae,Noxae,C0028470,P,A1.4.1.1.5_Hazardous or Poisonous Substance,,,
