interactions_url,Generic name,Drug class,availability,score,reviews,description,side_effects,drug name,Dosage form
"/drug-interactions/dexamethasone,dexamethasone-intensol-index.html",['dexamethasone'],['Glucocorticoids'],Prescription only,67.5,4,"Dexamethasone provides relief for inflamed areas of the body. It is used to treat a number of different conditions, such as inflammation (swelling), severe allergies, adrenal problems, arthritis, asthma, blood or bone marrow problems, kidney problems, skin conditions, and flare-ups of multiple sclerosis. Dexamethasone is a corticosteroid (cortisone-like medicine or steroid). It works on the immune system to help relieve swelling, redness, itching, and allergic reactions.","['Aggression', 'agitation', 'anxiety', 'blurred vision', 'decrease in the amount of urine', 'dizziness', 'fast, slow, pounding, irregular heartbeat pulse', 'headache', 'irritability', 'mental depression', 'mood changes', 'nervousness', 'noisy, rattling breathing', 'numbness tingling in the arms legs', 'pounding in the ears', 'swelling of the fingers, hands, feet, lower legs', 'trouble thinking, speaking, walking', 'troubled breathing at rest', 'weight gain']",Dexamethasone Intensol,
"/drug-interactions/dexlansoprazole,dexilant-index.html",['dexlansoprazole'],['Proton pump inhibitors'],Prescription only,65.7,195,"Dexilant is used to treat heartburn caused by gastroesophageal reflux disease (GERD), and to heal erosive esophagitis (damage to the esophagus from stomach acid).","['\nsevere stomach pain, diarrhea that is watery bloody\n', '\na seizure (convulsions)\n', '\nsudden pain trouble moving your hip, wrist, back\n', '\nkidney problems\n', '\nlow magnesium\n', '\nnew worsening symptoms of lupus\n']",Dexilant,
/drug-interactions/dextroamphetamine-index.html,dextroamphetamine,['CNS stimulants'],Prescription only,82.1,252,Dextroamphetamine is a central nervous system stimulant. It affects chemicals in the brain and nerves that contribute to hyperactivity and impulse control.,"['\nsigns of heart problems\n', '\nsigns of psychosis\n', '\nsigns of circulation problems\n', '\na seizure (convulsions)\n', '\nmuscle twitches (tics)\n', '\nchanges in your vision\n']",Dextroamphetamine,
"/drug-interactions/stiripentol,diacomit-index.html",['stiripentol'],Gamma-aminobutyric acid reuptake inhibitors,Prescription only,,,Diacomit is a prescription medicine used to treat seizures associated with Dravet syndrome. Dravet syndrome is a rare chronic form of epilepsy that begins in the first year of life and causes frequent or prolonged seizures.,"['\nsevere drowsiness\n', '\nsignificant weight loss\n', '\neasy bruising, unusual bleeding, purple red spots under your skin\n', '\nlow white blood cell counts \n']",Diacomit,
"/drug-interactions/diazepam,diastat-acudial-index.html",['diazepam'],['Benzodiazepine anticonvulsants'],Prescription only,75.0,2,"Diastat AcuDial is a rectal gel used to treat seizures in people with epilepsy. Diastat AcuDial contains the medication diazepam, which belongs to a class of drugs called benzodiazepine anticonvulsant medications.","['anxiety', 'difficulty thinking', 'mental changes', 'depression', 'insomnia', 'abnormal skin sensations', 'muscle weakness', 'tremors', 'twitching', 'ringing in your ears', 'burning prickling feeling in your hands, arms, feet']",Diastat,rectal gel
/drug-interactions/diazepam-index.html,diazepam,,Prescription only,84.5,779,Diazepam is a benzodiazepine (ben-zoe-dye-AZE-eh-peen)). It is thought that benzodiazepines work by enhancing the activity of certain neurotransmitters in the brain.,"['\nsevere drowsiness dizziness\n', '\ntrouble breathing\n', '\nconfusion, paranoia\n', '\nnew worsening seizures\n']",Diazepam,
/drug-interactions/diclofenac-index.html,diclofenac,Nonsteroidal anti-inflammatory drugs,Prescription only,73.5,657,Diclofenac is a nonsteroidal anti-inflammatory drug (NSAID). This medicine works by reducing substances in the body that cause pain and inflammation.,"['the first sign of any skin rash, no matter how mild', 'flu', 'heart problems', 'kidney problems', 'liver problems', 'signs of stomach bleeding']",Diclofenac,
/drug-interactions/dicyclomine-index.html,dicyclomine,Anticholinergics / antispasmodics,Prescription only,74.0,268,Dicyclomine is used to treat functional bowel or irritable bowel syndrome.,"['\nfast slow heartbeats, pounding heartbeats fluttering in your chest\n', '\nconfusion, agitation, hallucinations, unusual thoughts behavior\n', '\nproblems with memory speech\n', '\nproblems with balance muscle movement\n', '\ndiarrhea, severe constipation, worsening of bowel symptoms\n', '\ntrouble swallowing\n', '\nbruising, swelling, pain where a dicyclomine injection was given\n', '\ndehydration \n']",Dicyclomine,
"/drug-interactions/fluconazole,diflucan-index.html",['fluconazole'],['Azole antifungals'],Prescription only,60.0,139,Diflucan is an oral (taken by mouth) antifungal medicine. Diflucan is available as a tablet or as an oral suspension (liquid).,"['\nfast pounding heartbeats, fluttering in your chest, shortness of breath, and sudden dizziness (like you might pass out)\n', '\nseizure (convulsions)\n', '\nskin rash skin lesions\n', '\nliver problems \n']",Diflucan,
/drug-interactions/digoxin-index.html,digoxin,,Prescription only,54.6,13,Digoxin is derived from the leaves of a digitalis plant. Digoxin helps make the heart beat stronger and with a more regular rhythm.,"['\nnausea, vomiting, diarrhea, stomach pain\n', '\nfast, slow, uneven heart rate\n', '\na light\n', '\nbloody black, tarry stools\n', '\nconfusion, weakness, hallucinations, unusual thoughts behavior\n', '\nbreast swelling tenderness\n', '\nblurred vision, yellowed vision\n', '\n(in babies children) stomach pain, weight loss, growth delay, behavior changes\n']",Digoxin,
"/drug-interactions/phenytoin,dilantin-index.html",['phenytoin'],,Prescription only,74.4,73,"Dilantin is an anti-epileptic drug, also called an anticonvulsant. It works by slowing down impulses in the brain that cause seizures.","['\nslow uneven heartbeats, chest pain, fluttering in your chest, and dizziness (like you might pass out)\n', '\nany skin rash, no matter how mild\n', '\nfever, chills, sore throat, swollen glands\n', '\nred swollen gums, mouth sores\n', '\neasy bruising, unusual bleeding, purple red spots under your skin\n', '\nliver problems \n']",Dilantin,
"/drug-interactions/hydromorphone,dilaudid-index.html",['hydromorphone'],Opioids,Prescription only,82.4,319,Dilaudid is an opioid pain medication. An opioid is sometimes called a narcotic.,"['\nnoisy breathing, sighing, shallow breathing, breathing that stops during sleep\n', '\nconfusion, feelings of extreme happiness sadness\n', '\nsevere weakness drowsiness\n', '\na light\n', '\ninfertility, missed menstrual periods\n', '\nimpotence, sexual problems, loss of interest in sex\n', '\nlow cortisol levels \n']",Dilaudid,
"/drug-interactions/valsartan,diovan-index.html",['valsartan'],['Angiotensin receptor blockers'],Prescription only,68.0,64,"Diovan is an angiotensin II receptor blocker (sometimes called an ARB). Valsartan keeps blood vessels from narrowing, which lowers blood pressure and improves blood flow.","['\na light\n', '\nlittle no urination\n', '\nhigh potassium level \n']",Diovan,
"/drug-interactions/olsalazine,dipentum-index.html",['olsalazine'],5-aminosalicylates,Prescription only,90.0,2,Dipentum is used to treat ulcerative colitis.,"['\nsevere ongoing diarrhea\n', '\nworsening colitis (fever, stomach pain, cramping, bloody diarrhea)\n', '\nchest pain, shortness of breath, fast pounding heartbeats\n', '\nlow blood cell counts\n', '\nliver problems\n', '\nsymptoms of kidney stones\n']",Dipentum,
/drug-interactions/donepezil-index.html,donepezil,['Cholinesterase inhibitors'],Prescription only,52.6,96,Donepezil is used to help improve mental function in people with Alzheimer's disease.,"['\nslow heartbeats\n', '\na light\n', '\nnew worsening stomach pain, heartburn, nausea, vomiting\n', '\na seizure\n', '\npainful difficult urination\n', '\nnew worsening breathing problems\n', '\nsigns of stomach bleeding\n']",Donepezil,
/drug-interactions/dopamine-index.html,dopamine,,Prescription only,10.0,1,Dopamine is a medication form of a substance that occurs naturally in the body. It works by improving the pumping strength of the heart and improves blood flow to the kidneys.,"['\na light\n', '\nchest pain\n', '\nfast, slow, pounding heartbeats\n', '\nshortness of breath\n', '\ncold feeling, numbness, blue\n', '\ndarkening skin changes in your hands feet\n']",Dopamine,
/drug-interactions/doxazosin-index.html,doxazosin,,Prescription only,56.4,53,"Doxazosin is an alpha-adrenergic (AL-fa ad-ren-ER-jik) blockers. It relaxes your veins and arteries so that blood can more easily pass through them. It also relaxes the muscles in the prostate and bladder neck, making it easier to urinate.","['\na light\n', '\nsevere ongoing stomach pain bloating\n', '\nnew worsening chest pain\n', '\ntrouble breathing\n', '\na penis erection that is painful lasts 4 hours longer\n']",Doxazosin,
/drug-interactions/doxepin-index.html,,,Prescription only,61.0,406,Doxepin is used to treat anxiety or depression. It is also used to treat insomnia (trouble with sleeping).,"['Agitation', 'black, tarry stools', 'bleeding gums', 'blood in the urine stools', 'blurred vision', 'burning, crawling, itching, numbness, prickling, ""pins and needles"", tingling feelings', 'canker sores', 'chest pain tightness', 'chills', 'clay', 'cold sweats', 'confusion about identity, place, and time', 'cool, pale skin', 'cough hoarseness', 'dark urine', 'decrease in the frequency of urination', 'decrease in urine volume', 'decreased urine output', 'depression', 'difficulty in passing urine (dribbling)', 'difficulty with breathing', 'difficulty with speaking', 'dizziness, faintness, lightheadedness when getting up suddenly from a lying sitting position', 'drooling', 'dry mouth', 'fast, pounding, irregular heartbeat pulse', 'feeling of warmth', 'fever', 'flushed, dry skin', 'fruit', 'general feeling of tiredness weakness', 'headache', 'hearing loss', 'hostility', 'increased hunger', 'increased thirst', 'increased urination', 'irritability', 'itching rash', 'lethargy', 'lip smacking puckering', 'loss of appetite', 'loss of balance control', 'loss of bladder control', 'lower back side pain', 'mood mental changes', 'muscle spasm jerking of all extremities', 'muscle trembling, jerking, stiffness', 'muscle twitching', 'nausea', 'nervousness', 'nightmares', 'noisy breathing', 'painful difficult urination', 'pinpoint red spots on the skin', 'pounding in the ears', 'puffing of the cheeks', 'rapid worm', 'rapid weight gain', 'redness of the face, neck, arms, and occasionally, upper chest', 'restlessness', 'ringing buzzing other unexplained noise in the ears that continues', 'seeing, hearing, feeling things that are not there', 'seizures', 'shakiness and unsteady walk', 'shakiness in the legs, arms, hands, feet', 'shuffling walk', 'sore throat', 'sores, ulcers, white spots on the lips, tongue, in the mouth', 'slurred speech', 'stiffness of the limbs', 'stomach pain', 'stupor', 'sudden loss of consciousness', 'sweating', 'swelling of the face, ankles, hands', 'swollen glands', 'trouble breathing', 'twisting movements of the body', 'uncontrolled chewing movements', 'uncontrolled movements, especially of the arms, face, legs, neck, and back', 'unexplained weight loss', 'unpleasant breath odor', 'unsteadiness, trembling, other problems with muscle control coordination', 'unusual bleeding bruising', 'unusual tiredness weakness', 'vomiting of blood', 'yellow eyes skin']",Doxepin,
"/drug-interactions/dimenhydrinate,dramamine-index.html",['dimenhydrinate'],['Anticholinergic antiemetics'],Rx and/or OTC,88.2,50,Dramamine is an antihistamine that reduces the effects of natural chemical histamine in the body.,"['\nlittle no urination\n', '\nconfusion, mood changes\n', '\ntremors, restlessness\n', '\na seizure (convulsions)\n', '\nfast irregular heartbeats\n']",Dramamine,
